text,label
[ch-0]同学，,1
我之前去你们家看望，,0
你不在，,13
你可是我们凤凰城的骄傲啊。,2
我也注意到了，,0
整个上半场，,0
他一直在场边坐着，,0
竟然连战术板都没拿过。,2
说来话长，,0
回家再说。,9
这不是有手机吗，,4
给他打个电话啊，,7
我们身份特殊所以不便私用你们的手机。,0
[ch-1]，,1
[ch-2]一天于此，,0
请战！,2
你爸爸很疼你。,0
已经搭好了。,0
这名字好熟悉啊，,2
诶，,2
是不是[ch-0]家那个废物上门女婿的弟弟？,3
明天应该可以看到结果。,10
什么事。,3
你好，,1
我是偶尔路过此地的人，,0
想要打听一下，,0
这里是什么地方。,3
是，,11
少爷，,1
奴婢受教了。,0
叫我[ch-0]少便好了。,0
没有。,13
爷爷亏欠你的，,0
回京城，,7
补给你，,7
有喜欢的女孩子吗？,3
哎，,2
只是这样一来，,14
给事中们心里要憋爆了。,15
确定了吗？,3
情报显示，,0
[ch-0]率领两百万大军先行，,0
[ch-1]之后出发，,0
不过，,14
[ch-1]的大军停在俄卢松、普罗关和坦佩谷的岔路口那里，,0
并没有选择进攻普罗关还是坦佩谷。,13
他应该在等[ch-0]的消息。,10
没想到，,13
大叔还是个军迷，,0
怪不得身手那么好，,13
那么男人，,0
嘻嘻。,0
不过小姐你别担心，,14
这件事被姑爷压了下来，,0
对你不会有什么影响。,13
你的身体还好没受伤，,0
那个[ch-0]虽然也在医院，,14
但也只是一点小伤。,15
庆幸这次你们都没事，,14
不然你要是出事了，,14
我怎么向老太爷交代啊,4
明白，,11
我马上安排人把血袋送进冰块箱。,8
这位[ch-1]明摆着就是我[ch-0]家的孙太子，,0
传我之令，,7
调动京都密叠司，,7
一分钟之内，,0
我要这个叫[ch-2]的所有信息还有行踪！,9
我只负责提供场地，,15
拳武协会的处罚通知一到，,0
我就准备文件，,0
到时候这个[ch-0]是死是活就无关紧要了。,0
六十年前，,0
时家便是发现了星空之海内存在的寒玉矿，,0
借此而发动战争，,0
我跟你说过。,0
我是一个人渣，,0
除了勾搭女人之外，,14
完全一无是处。,13
你们觉得把这么重要的任务交给我，,4
靠谱吗？,3
这好像不太符合你们的作风啊，,13
你们黑龙台这么强大的秘密势力，,0
应该更加缜密一些的，,10
我不信你们黑龙台没有培养更加专业的美男子密谍。,13
哦哦好，,0
我知道了，,0
那你什么你也注意一点啊！,5
我的任务已经完成了。,0
妈，,1
你喜欢今天那个小院子吗？,3
那打扰了。,0
但有一个可以利用的bug！,15
明天我会把之前的辞职表递交上去的，,8
[ch-0]集团的保洁员，,0
我不干了，,13
等回去之后我就搬出来。,9
媳妇如何？,3
我和你一起去。,9
[ch-0]道兄准备去何处？,3
哎。,2
你不同意，,13
并不重要，,13
重要的是你来得太迟了。,15
那你为什么要那么说？,4
爷爷好！,1
我听说你还参加了一个比赛，,0
拿了第一名？,3
那今天可算是来对时候了，,0
这一次国外来我们宁城拳擂挑战的几名高手，,0
都是太阳国当地赫赫有名的拳术大师的弟子，,0
听说叫什么[ch-0]家族，,0
地位极高呢！,2
嘿嘿，,2
哎哟！,2
晚上好。,1
一千年前，,0
剑宗那一旦汇集了不知多少人材，,0
第八代当中，,0
实力排名前五的，,0
便有排名第一[ch-0]师伯，,15
排名第二的那位，,0
排名第四的[ch-1]师伯出身剑宗，,0
排名第三，,0
排名第五的出身于是气宗，,0
不过排名第三的殁了，,14
于是乎，,14
剑宗的实力更强。,0
是的家主，,1
那位老人姓[ch-0]，,0
交上来的档案很模糊，,0
所以没有被密叠司录入！,13
你去空间罩吧。,7
空间罩里的血清稀薄，,0
普通丧尸恢复需要一天，,0
你可能需要一年，,10
或者几年。,15
我没有血清给你了。,13
妹妹，,1
我老脸皮厚地自说自话，,0
就称呼你妹妹了。,0
我呀，,0
见着妹妹就觉得自在，,0
也松了口气。,0
妹妹不知道，,13
前儿老爷跟我说，,0
要设宴请[ch-1]老爷和夫人，,0
我心里还担心，,0
不晓得这位夫人是什么样人，,13
说不定又要,10
我们到山顶上去吧，,9
在山脚下太累人了。,0
吴淞江在昆山共六十二里，,0
共有四段要紧之处，,0
[ch-0]管事命令咱们选一到两处下手。,0
是啊，,12
我是新来的保洁员。,0
轰隆！,0
不。,13
不要了啦，,13
哥哥，,1
你现在回来来一趟，,0
再回去去，,7
后天都不知道过到哪里去了。,13
[ch-0]才不舍得哥哥这么辛苦呢~[ch-0]没事的，,13
你看，,5
[ch-0]打了这么久的电话都没有哭。,13
[ch-1]这个人很有傲气，,0
但偏偏有时候为了达到目的，,15
给别人当牛做马、卑躬屈膝地下跪讨好都能做到，,0
这种人很可怕，,0
也不会轻易失败。,13
所以，,14
[ch-2]少爷和[ch-1]挑战了？,3
自己人过来有什么好问的？,4
苹果手机？,3
那确实是好东西，,0
但我为什么要买？,4
哪怕幻仙科技的手机很普通，,14
我也选择幻仙科技。,15
因为幻仙科技赚的钱全都投入研发了，,0
搞出来的癌康1号造福全人类！,0
大家多支持一下，,7
说不定幻仙科技连艾滋病什么的全都给攻克了。,10
她是[ch-2]的部下，,0
心里当然是向着[ch-2]的，,15
这叫盲目崇拜，,0
除非你真的亲手击败[ch-2]，,14
否则她永远会嘴硬！,15
我的闺女啊，,2
你还不明白吗，,4
[ch-3]家出了这档子事，,0
是想给[ch-0]冲喜，,0
我跟[ch-3]夫人聊过了，,0
她不嫌弃你之前的名声，,13
这是个难得的好机会，,0
[ch-2]也是同意的，,0
聘礼也不会少，,13
我和你说这聘礼可是价值连城，,0
比得上,13
[ch-1]，,1
我想买肉还有,0
[ch-1]，,1
你也看到了，,0
[ch-0]很喜欢你。,0
他和他爸爸一样，,13
不轻易动感情，,13
一旦喜欢了就会放不下。,14
我就问你一句话，,0
你对他真的没有半点感情了吗？,4
我想去一下洗手间。,9
最开始，,0
[ch-0]只派了一百多名工程师来，,0
圣光也只有五六百人参与厂房建设。,0
但中方突然决定搞什么会战，,15
从全国抽调技术骨干，,0
工程人员暴增到近五千。,0
[ch-0]，,1
你进攻的时候在罚球线持球，,0
把那个[ch-1]拉出来，,0
其他人在两侧打无球挡拆和空切，,0
这支开拓者队进攻很强，,0
但防守一般。,15
我要去学校了，,9
告诉我地址，,7
我自己过去。,9
[ch-0]，,1
我们赶紧走吧。,9
喂？,3
是的，,11
您自打得知[ch-3]太子还活着的消息后，,14
不就一直想着要让京城各族知道，,4
[ch-0]家有后吗？,3
是不是要晒？,3
喂？,3
[ch-0]总监啊？,3
姐姐是说，,0
那位[ch-1]姑娘的主子？,3
或许希望你去求她？,10
这里乱，,0
你先回去，,7
听话。,7
[ch-1]的爸爸。,1
朝廷？,3
王爷，,1
战争仍没有结束，,13
但离结束已经不远。,15
葡萄牙与西班牙交界，,0
荷兰亦是海上强国，,0
这两国不可能不与西班牙签约以讨要好处。,13
今天要上班吗？,3
诺！,11
能听到。,0
嗯？,3
欲加之罪何患无辞，,4
我在生活作风方面一向是严谨的。,0
我明白了。,11
那还用问，,13
马上全力推演。,7
医生！,1
是男孩女孩？,3
拍吧。,5
这样，,0
我们赌一次扣篮怎么样？,3
军事算什么东西？,3
读几本兵书，,0
耍些花枪，,0
都不如战场上、军营中熬几个月俺问你，,13
你现在四下看看，,0
能一眼分辨出俺们金国跟宋国的旗帜号令吗？,3
能心里估算出个兵力吗？,3
知道哪里该上弓矢，,3
哦了！,2
我身体不舒服，,13
先回房间了。,7
阁下是？,3
也不是什么急事儿，,13
回头打电话说吧，,7
我还有事，,0
先走了。,9
即便是举世闻名的[ch-0]神医，,14
也做不到四天就医好。,13
今天你不用整理家务，,13
这些就让保姆管家去做，,0
你换一套西装，,7
跟我去参加集团的家族会议。,7
没用的，,13
我们江城第一医院就算和国外的医院比，,14
也属于顶尖的层次，,15
换做任何[ch-0]来，,14
都只能摇摇头了！,15
现在怎么办？,3
我去几天就回来，,8
会很快。,8
[ch-1]你跟谁学的这些御权之术。,3
这世上还有我不明白的事情？,4
我们两家要是成了亲家，,14
你还能顺道看看你妹妹过得咋样。,15
等她气消了，,0
请大伙吃喜糖,8
看起来你对韧性天赋独此一例感到很欣喜，,0
难道[ch-0]你以为这是好事？,4
这个我也不好说，,13
不过，,14
[ch-0]对[ch-1]的态度倒是确实和对其他人不同,10
不要，,13
我觉得挺好玩的，,0
要多进几个挫挫东王爷的锐气，,5
看他还敢不敢在皇上你面前嚣张。,15
[ch-0]将军，,1
下官任职大理寺，,0
习惯推理案件。,0
以当时的情形，,0
很难相信，,13
[ch-0]公子不是故意的。,13
[ch-0]来了！,2
倘若我一开始就宣布了他的身份，,14
别人会怎么看待他呀？,3
我也是！,0
全都喝完了你也该死了，,0
放心吧！,8
[ch-0]。,1
啊，,2
这是个意外，,0
出院的时候不小心出了一场车祸，,0
还好，,0
没有伤及内脏。,13
是[ch-1]让我来的，,0
这是最新的指示，,0
您看一下，,5
如果没有什么问题的话，,14
就按照指示行事吧。,9
村里几乎都是[ch-0]姓，,0
就算不是一个祖宗出来的，,14
也都沾亲带故，,15
而且村里所有人都受过[ch-0]银的恩惠，,14
而这些官差都还不是罗江县本地的官差，,14
要瞒过他们很容易。,14
让你上次追我，,2
我的屁股好吃吗？,3
嗯？,3
哎，,1
调查到了，,0
那一批人是江城市当地的小混混，,0
命令他们的是个富二代，,0
[ch-0]家的大少爷，,0
来头不小，,0
冲着一个叫[ch-1]的人去的。,0
我是[ch-0]的亲生女儿。,0
嗯，,12
我没说，,13
不然宣扬出去，,14
估计会被别人当妖怪抓起来。,10
不过，,14
我编造了另一个身份。,0
这是我私人电梯，,0
只能到顶楼。,15
没问题，,13
额，,1
我这就去叫[ch-1]去！,9
你的意思是说，,0
[ch-1]殿下急着逼宫，,0
陛下却留恋王权，,0
无意退位。,13
所以为了抑制[ch-1]殿下，,14
所以把你推了上来，,15
让[ch-1]殿下忙着对付你，,0
而无暇分身窥视王位？,4
这林子里布了阵！,0
都跟紧本王了，,7
别走神！,7
刚才最后那个人明显就是因为回头看了一眼迷路了。,0
原因？,3
老师，,1
你还真敢想。,2
你们姑娘可跟你说了她为什么这么做吗？,3
一代拳王，,0
毫无还手之力。,13
不是不行，,13
只是效果会差很多。,15
哎，,2
神使别走啊！,5
谢谢。,0
我没有什么经济压力，,13
[ch-0]这个名字，,0
我希望能够传奇一些。,15
不对不对，,13
[ch-1]，,1
数量不对。,13
我.,0
我没有,13
明白了，,11
那就按照这样的计划行动吧。,9
把头发剪短，,0
他可能更喜欢些。,10
看，,7
他们的车是京城牌照，,0
该不会是京城的大人物吧！,10
有意见都出去吧！,7
那要不要把这根骨头还给他？,3
谢谢您,0
帮我？,3
这是堂主赚的，,0
要给也是给她。,0
都快跨省了。,0
那你们准备好，,3
毕业之后去哪工作了吗？,3
[ch-1]出了一首单曲，,0
壹华传媒给她出的。,0
呵，,1
那行！,12
你以为我是特地过来接你啊？,4
还不是首长让我等在这儿，,13
说你回来的第一时间，,0
就准时带过去见他。,15
现在才是真正考验中国队的时候。,0
我已经掌握了一些证据，,0
不过还需要你们的配合，,14
这里地形十分复杂，,0
如果不熟悉的话寸步难行，,14
迷了路没人救得了你们。,13
听起来很是复杂离奇的一个故事，,0
却直接改变了一个女人一生的命运。,0
诶，,2
是[ch-0]大少，,2
[ch-1]，,1
他给了我几百万，,0
托人让我从国外帮他找这株植物，,0
说说是用来玩，,0
我以为是。,0
六爷，,1
求您了！,6
四公主已经恨毒了奴才，,0
奴才若是继续留在她身边，,14
只怕是没有活路了！,10
您就只当可怜可怜奴才，,14
就收了奴才在身边做个婢女吧。,9
走？,3
当然，,14
最重要的是情绪和语言，,15
我知道自己有些笨，,14
所以练习了很多遍，,15
那种不甘、绝望、愤怒，,0
真的是演的太像了，,0
绝对是闻者落泪的水平，,15
你也就是当时不在场，,14
不然肯定会哭出来，,15
尤其是最后被打断经脉，,14
逐出山门时质,0
赔偿的事，,0
你说个靠谱的数字。,7
师祖是[ch-0]掌门，,0
怎么还能来做果成寺的住持？,4
好。,12
ok！,12
早。,12
你更需要。,0
好的先生。,1
[ch-0]老师那对方家长呢。,0
你······呵，,0
爸，,1
额，,0
这小子我没教育好，,13
让您看笑话了。,2
谢了，,0
兄弟。,1
现在我分配任务，,0
我这边由三个人发起邮件炸弹以及ddos攻击等暴力攻击方式，,0
降低对方服务器响应以及运算速度，,0
你们趁机攻击敌人多个角度的漏洞。,7
[ch-0]家前任园林[ch-1]，,0
拜见[ch-2]太子！,1
给他喝下。,7
不要一错再错，,13
回头还有路能走，,0
生活可以重新再来，,0
不是吗？,4
好啊，,12
三分钟，,0
给你消息，,8
哎[ch-0]，,2
能告诉我到底发生了什么事情了吗？,3
真的呀，,2
哥不会骗你的，,13
不过有个事实你得要知道，,14
那个[ch-0]啊他注定和你没缘分，,13
就算他来找你，,14
也不可能，,13
当然了，,14
他也找不到你，,13
你现在在宁城，,0
他怎么找你呀？,3
说吧！,7
懂。,11
可有人上门来闹事。,3
你别问那么多了，,7
你知道她住哪儿吗？,3
我想去看看。,9
额。,0
[ch-1]和[ch-0]的事情相信你也听说了，,1
[ch-2]少爷亲自点的名儿，,0
我们也没办法，,13
只能怪他喜欢错人了，,15
再说了，,0
你和[ch-1]关系难道很好啊？,4
我还以为你带阿姨去省城的医院看病呢。,13
她看着她的病情也不严重，,0
说不定可以治愈的。,10
早？,3
我.,0
小姐。,1
[ch-1]夫人呐，,1
我看事情。,0
熊就待在外面吧。,9
[ch-0]道友，,1
还请留步。,7
您要是资质愚钝之人，,14
那这世界上可就没几个人敢说是聪明人了。,15
只不过您老应该早年受到过重创，,14
加上身体被人下了一些封印所以才难以突破。,14
[ch-0]、[ch-2]？,3
你有多少预算？,3
几百万？,3
一，,0
你跟我走，,7
二，,0
你留在这，,0
你选哪一个？,3
我想让你同意，,0
让我娶[ch-1]！,0
我最多再给[ch-2]两年时间。,8
她两年内养好病，,0
怀上一胎，,0
我就再不说借腹生子的事。,13
如果她还是不能有孕，,14
哪怕给五弟下药，,14
也要给[ch-1]家留个种！,15
不过，,14
有些比较敏感的业务，,0
他也会通过深网的一款无痕聊天软件和我联系，,15
交易金额也走一个深网账户，,0
这次，,0
就是通过这种方式。,0
没受伤吧？,3
这里发生了什么？,3
幼稚，,0
也是单纯，,0
有时候保持单纯的心灵，,0
活得简单一些，,0
反而人生更自在。,15
不要说话，,7
全部抱头蹲下，,7
跟我们回去接受调查。,7
一切都可以重来，,0
只要你还有希望，,14
不管生活还是朋友，,15
而人生的每一次挫折，,14
都是旅途的下一站，,15
等一等，,0
也许还会有下一班车到来，,10
去看更美的风景。,0
是啊，,12
别担心，,8
你什么事都没有，,13
今天我们就可以回家了。,9
不会的！,13
饭菜我会做。,8
好好去审审那个嫌犯，,7
争取让他早点说真话。,7
是给少爷您补身子的，,0
这道骨鸡生地炖饴糖是专门补血的，,0
这道山楂枸杞煮牛肉，,0
是专门活血化瘀的。,0
总裁，,1
时间不多了。,0
我很快就回来，,8
你在下面等我一会。,7
好。,12
慢点吃，,5
喝点水，,5
给。,0
我来拜访[ch-1]，,9
这是一封介绍信。,0
老师，,1
您跟[ch-0]家族，,3
有什么恩怨啊？,3
我有把握，,0
大嫂，,1
这件事情因我而起，,0
让我来解决吧！,9
本座的责任，,0
就是把你送回去。,15
至于之后你要如何，,14
和本座无关。,13
但本座提醒你，,15
以后若是你想作死，,14
最好不要惊扰别人。,15
锡伯杜证明之战，,0
他已经具备nba主教练实力。,0
哦对了，,1
[ch-0]呢？,3
我。,0
如果被取消了，,14
你想怎么办，,3
我都照办！,15
我也正想跟你说这件事呢，,0
让你那两个朋友别干了，,7
由我出钱赔偿他们，,9
让他们尽管开口吧。,7
重新再来？,3
你们还有跟[ch-1]联系么？,3
忍是不可能的，,13
但打电话给你丈夫，,15
你觉得庄家会为了你跟华美集团作对吗？,4
不不不，,13
不是，,13
你的血很稀少，,0
我们医院非常需要，,0
我会向[ch-1]请求一个让您非常满意的价格，,8
就是有个小小的要求，,0
能不能答应我们呢？,3
既然这样的话，,14
今天的拳擂我看就没什么必要要办下去了！,13
你觉得那归墟的力量如何？,3
呵呵呵，,1
额，,1
明白明白了，,0
我会叮嘱好的，,8
那个[ch-1]要是敢用力，,14
我就把他开除喽！,15
我今天可能不能在家吃饭了。,10
惊扰到了你,0
我好像给你造成困扰了。,10
是我有眼不识泰山，,0
哥千万别生气。,5
嗯[ch-0]唔,1
[ch-0],1
不知何时，,0
她的脸近在咫尺，,0
呼出的气息喷在我唇边。,0
相公，,1
其实你可以一边解扣，,14
一边那什么的,0
相公，,1
这一生，,0
你只要我一个人，,14
对么？,3
当然是做夫妻间该做的事。,0
看也不过瘾呢，,13
要不，,3
我们直接做？,3
姐姐今天要好好教育一下不听话的弟弟了。,5
[ch-0]，,1
你爱我吗？,3
可以吗？,3
你就这么想要？,4
嗯？,3
姐姐的服侍还舒服么,3
不是胸，,13
耳朵比较敏感,0
喜欢吗？,3
之前的伪装，,0
已经全部撕开，,0
剩下的，,0
是毫不遮掩地关心。,0
让妈妈看看，,5
你有没有怎么样。,3
二姨娘，,1
你怎么样了？,3
手还痛吗？,3
要不要奴婢求求皇子妃给你请个大夫过来？,3
大热天的，,0
你穿这么厚会中暑的，,0
擦擦汗吧！,5
欸，,1
我好像听说，,10
你丈夫住进医院了，,0
怎么样，,3
伤势不要紧吧！,3
他们有没有伤害到你?,3
你先好好休息我去找他。,5
[ch-0]，,1
你醒了？,3
感觉怎么样？,3
哪里不舒服？,3
解药无所谓，,13
只要你没事就好。,14
爸，,1
您可算是回来了，,2
这一连都七八年没见您了，,0
您身子骨还好吧！,3
你别生气了。,7
没事的，,0
我看起来也就二十岁的样子嘛！,2
路漫漫就慢慢享受这时间，,0
不要去想太多没实现的,13
喂，,1
你，,1
你别哭了,7
儿子，,1
别听你妈的，,7
咱先好好的养伤。,9
不用准备，,13
马上到家了，,0
没事的，,0
昂。,1
[ch-0]，,1
病好了吗？,3
行了，,12
快去休息吧,9
别那么着急，,7
你昏迷了这么久，,0
不知道多少[ch-1]为你担心着急，,4
现在醒了，,0
就在家里多待几天。,9
[ch-0]，,1
我来背你吧？,3
